sample_id,phase4_split,method,method_display,source_method,implementation_fidelity,baseline_mode,skill_name,label,safe_label,raw_critic_risk,hard_contract_score,hard_contract_fixed_reject,decision,allow,reject,unsafe_invocation_if_allowed,risk_score,threshold,risk_margin,fallback_mode,reject_reason,runtime_ms,solver_status,diagnostics_json
branches:phase3_counterfactual:state_0040_o0_s2__gesture_small__r00:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,4.82047710193001e-07,0.008692494593560696,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.008601928129792213,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.9913075054064393, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0040_o1_s2__gesture_large__r03:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,7.122012448235182e-06,0.011173730716109276,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.008641043677926064,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.9888262692838907, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0040_o1_s2__gesture_small__r01:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,4.96189704790595e-06,0.5,0,allow,1,0,0,-0.3425,-0.0,-0.3425,,allow,0.008521019481122494,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.5, ""gesture_cost"": 0.1575, ""hard_margin"": 0.5, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.3425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0040_o1_s2__gesture_small__r03:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,5.683074959961232e-06,0.013258245773613453,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.00852800440043211,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.9867417542263865, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0040_o1_s2__walk_slow__r02:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,0.45593228936195374,0.5,0,allow,1,0,0,-0.5,-0.15018325150012968,-0.3498167484998703,,allow,0.007270020432770252,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.5, ""gesture_cost"": 0.0, ""hard_margin"": 0.5, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.5, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0041_o0_s2__gesture_small__r02:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,2.2511763120292017e-07,0.012994558550417423,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.008547096513211727,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.9870054414495826, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0041_o0_s2__walk_slow__r01:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,1.3914015653426759e-05,0.01345112081617117,0,allow,1,0,0,-0.6,-0.15018325150012968,-0.4498167484998703,,allow,0.007257913239300251,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.0, ""hard_margin"": 0.9865488791838288, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.6, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0041_o1_s2__gesture_large__r00:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,2.275419745956242e-07,0.01254075113683939,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.0085469800978899,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.9874592488631606, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0041_o1_s2__gesture_large__r02:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,2.0322504212799686e-07,0.010997221805155277,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.00846001785248518,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.9890027781948447, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0041_o1_s2__walk_fast__r03:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,9.927439532475546e-05,0.006349561735987663,0,allow,1,0,0,-0.6,-0.15018325150012968,-0.4498167484998703,,allow,0.007141963578760624,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.0, ""hard_margin"": 0.9936504382640123, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.6, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0042_o0_s2__gesture_small__r02:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,2.3282871097762836e-07,0.014183534309267998,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.008526025339961052,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.985816465690732, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0042_o0_s2__walk_fast__r03:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,0.0001339671725872904,0.004333304241299629,0,allow,1,0,0,-0.6,-0.15018325150012968,-0.4498167484998703,,allow,0.007266993634402752,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.0, ""hard_margin"": 0.9956666957587004, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.6, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0042_o0_s2__walk_slow__r01:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,1.8881402183978935e-06,0.5,0,allow,1,0,0,-0.5,-0.15018325150012968,-0.3498167484998703,,allow,0.007258029654622078,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.5, ""gesture_cost"": 0.0, ""hard_margin"": 0.5, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.5, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0042_o1_s2__gesture_large__r04:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,2.082742298625817e-07,0.007482701446861029,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.00844104215502739,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.992517298553139, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0042_o1_s2__gesture_small__r00:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,9.614300324756186e-07,0.009751860052347183,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.008514965884387493,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.9902481399476528, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0042_o1_s2__walk_slow__r03:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,1.4000705959915649e-05,0.0015490540536120534,0,allow,1,0,0,-0.6,-0.15018325150012968,-0.4498167484998703,,allow,0.0072249677032232285,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.0, ""hard_margin"": 0.998450945946388, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.6, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0043_o0_s2__gesture_large__r02:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,2.1481326939465362e-07,0.008919911459088326,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.008485047146677971,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.9910800885409117, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0043_o0_s2__gesture_large__r04:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,2.070963631695122e-07,0.010630968026816845,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.008429051376879215,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.9893690319731832, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0043_o0_s2__gesture_small__r01:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,2.1265428529204655e-07,0.5,0,allow,1,0,0,-0.3425,-0.0,-0.3425,,allow,0.00871904194355011,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.5, ""gesture_cost"": 0.1575, ""hard_margin"": 0.5, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.3425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0043_o0_s2__walk_fast__r01:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,8.323472866322845e-05,0.02215646766126156,0,allow,1,0,0,-0.6,-0.15018325150012968,-0.4498167484998703,,allow,0.00725907739251852,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.0, ""hard_margin"": 0.9778435323387384, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.6, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
